Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other,BTC Returns,ETH Returns,XRP Returns
2018-06-28,0.02,-0.36,-0.38,0.47,0.73,0.82,0.06,0.12,-0.48,-0.22,0.19,0.28,-3.2469305636797903,-3.86589145311331,-2.81846507996667
2018-06-29,-0.21,0.19,0.34,0.58,-0.5,0.71,-0.02,-0.09,-0.7,0.35,-0.27,0.21,-1.94300150822617,-1.61460219299175,-0.9594477204332701
2018-07-02,0.05,0.16,0.18,0.49,-0.12,1.03,-0.29,0.72,0.16,0.68,0.79,0.41,3.3071008213313804,4.35379791199994,7.91541483392426
2018-07-03,0.25,0.01,0.03,0.85,0.14,-0.23,0.78,0.56,0.26,0.74,0.13,0.28,1.60336782488381,8.21281990774054,11.71395769513881
2018-07-05,1.38,1.59,0.97,-0.28,0.81,1.3,1.3,0.91,0.85,1.04,0.51,0.95,6.649384172813309,8.42225196476509,16.728919786572778
2018-07-06,0.35,0.28,0.31,1.57,0.6,1.1,1.33,0.78,0.78,0.97,0.37,0.5,0.56241188854653,-1.67657884813565,-5.55585966143409
2018-07-09,0.3,1.02,1.14,1.8,0.8,0.41,0.74,-2.4,0.18,0.78,1.13,1.55,-1.04681332043191,2.7197061900279698,-0.35597455475531997
2018-07-10,-0.18,-0.21,-0.35,0.36,-0.08,-0.11,-0.54,0.64,-0.48,-0.79,-0.73,-0.48,1.45890946899942,3.32679200600987,0.76575281030664
2018-07-11,-0.57,-1.31,-1.09,-2.89,-1.5,-0.7,-1.29,0.43,-0.76,-0.24,-0.37,-0.74,8.58392596526644,10.210917951507211,6.630187768937749
2018-07-12,-0.03,0.35,0.26,-0.13,0.48,1.7,0.65,-0.21,0.04,0.72,-0.4,0.4,-8.78329224671307,-13.096230187716202,-14.353521001658931
2018-07-13,0.0,0.38,0.51,0.35,0.21,-0.39,-1.19,-0.04,0.57,-0.38,-0.44,0.14,4.92632068887324,7.70097042777846,6.47096324087399
2018-07-16,-0.69,-0.77,-0.94,-2.2,-1.0,-0.44,-1.59,-0.15,-0.48,-1.29,0.5,-1.1,-3.17254378191855,-2.38032948774723,-4.51999121188571
2018-07-17,0.35,0.62,0.6,0.49,1.0,0.8,-0.52,-0.22,0.62,0.41,0.08,0.24,4.0216831097784995,5.6637070638428195,6.13342312887466
2018-07-18,-0.36,0.31,0.59,0.31,0.27,0.18,-0.47,-0.35,0.56,-0.34,0.56,0.46,0.75519876851644,0.7610312300805699,1.03889492200852
2018-07-19,0.41,0.48,0.43,0.15,0.26,0.0,-0.54,1.22,0.56,0.5,-0.11,0.15,-1.89541093139361,-2.7518498442315598,-3.99184991106541
2018-07-20,0.02,-0.4,-0.04,-0.46,-0.6,-0.29,-0.26,-0.7,-0.74,-0.21,0.31,-0.26,-1.31529012484566,0.55065422076368,0.41399128356289
2018-07-23,-0.09,-0.53,-0.52,-1.5,-0.98,0.09,-0.61,-0.39,0.08,0.2,0.5,-0.11,1.282048810724,2.00946407254127,2.10207695735766
2018-07-24,-0.9,-1.31,0.02,-0.49,-0.19,-1.33,-0.66,0.04,-1.16,-1.84,-0.3,-0.95,5.499619247287519,13.44599857402337,2.95334015207997
2018-07-25,0.5,-0.32,-0.17,0.22,0.18,0.62,-0.3,0.01,0.06,0.26,-0.5,0.48,-0.44233583387295,0.78007158296569,1.24097665881319
2018-07-26,0.0,0.49,1.08,0.69,1.62,0.08,2.03,1.05,0.43,-0.09,0.45,0.51,1.6224566817716501,3.8817514192415103,1.07891061080644
2018-07-27,-1.27,-0.78,-0.89,-1.64,-1.03,-2.34,-1.16,-1.05,-1.44,-2.7,-1.01,-1.12,-2.06276611615586,-2.9173431772952703,-3.7210137905496703
2018-07-30,-0.54,-0.01,-0.25,1.53,-0.34,-2.04,0.64,-0.41,0.1,-0.93,-0.47,-0.7,-2.91865232592071,-4.87005731278169,-4.45053303100005
2018-07-31,0.34,1.23,1.58,0.28,1.43,0.27,0.84,1.0,0.34,1.22,0.29,1.09,-1.47433382211765,-0.11515884243539999,-2.24238009397398
2018-08-01,-0.85,-0.82,-0.73,-1.72,-0.74,0.57,-0.7,-0.97,-0.86,0.44,0.28,-0.26,0.9784638135047701,-0.0773015617834,-1.46528842570647
2018-08-02,0.74,1.03,0.17,-0.17,-0.14,1.02,1.42,0.67,0.75,0.25,0.42,0.16,-3.01591247822805,-3.3229930628722695,-5.46180383261089
2018-08-03,0.71,0.85,-0.03,-1.24,0.44,-0.34,0.26,0.2,0.13,-1.25,-0.67,-0.25,-6.661368459868509,-6.55747129041284,-9.665708311840179
2018-08-06,0.07,0.0,0.24,0.65,-0.41,1.19,1.9,0.78,0.61,0.3,0.31,0.51,0.7510452811321,0.9508693692314101,1.72086010198302
2018-08-07,-0.02,0.68,0.19,-0.75,0.02,0.3,0.04,-0.12,0.62,0.21,0.08,0.3,2.57558640152659,6.916134129166621,7.034662717291069
2018-08-08,-0.19,0.2,0.04,-0.95,-0.15,0.14,0.4,-0.21,0.41,-0.52,0.25,-0.48,-0.08196285477451,-0.40176913889114996,-0.6503497761073199
2018-08-09,0.9,-0.55,-0.06,-0.17,-0.93,0.36,1.7,0.45,0.58,0.48,0.17,0.25,-2.36796062914232,-2.96736279394435,-5.71063745846207
2018-08-10,-0.47,-0.46,-1.14,-0.32,-0.82,-0.12,-0.42,-0.4,-0.14,-0.23,-0.42,-0.27,-1.66326070794292,-0.25688509749579,2.21775573143558
2018-08-13,-0.24,-0.44,-0.1,-2.67,-1.09,-0.67,0.14,-0.29,-0.19,-0.66,-0.43,-1.11,-3.28015088541208,-4.8642961551346895,-6.5498158600655
2018-08-14,1.3,0.81,0.44,0.04,0.28,0.23,1.08,0.76,1.5,0.2,0.75,0.61,1.9353065575076802,3.22750265588416,1.9457190518707
2018-08-15,-1.13,-1.38,-1.4,-4.2,-1.32,-1.58,-1.59,0.04,-1.41,-1.63,-0.75,-1.37,-0.04593446816679,0.3115103235975,-0.5263882340808901
2018-08-16,0.31,1.89,1.06,1.7,1.12,0.58,1.33,1.22,0.48,0.83,0.97,0.67,3.22619759216928,2.70469160918014,3.4772525490251303
2018-08-17,0.47,0.44,0.46,0.28,0.1,0.25,0.49,0.39,0.91,0.11,0.08,0.33,-1.10721247026693,-2.25716144711288,-2.66436105444731
2018-08-20,0.65,0.92,0.57,0.82,0.58,0.17,0.56,-0.07,1.05,-0.08,0.38,0.31,-4.4804713952343995,-7.36260560247058,-5.284722555017289
2018-08-21,-0.21,1.28,1.07,1.87,0.93,0.68,1.12,-0.16,0.82,1.31,0.58,0.93,-6.0180703011888905,-9.904576536413499,-7.1213371992159
2018-08-22,0.06,0.1,-0.06,2.17,-0.02,0.64,-0.19,-0.51,0.15,1.45,0.09,0.27,0.39058908809461,3.11351083835862,5.40415554701527
2018-08-23,-0.17,-0.76,-0.75,-0.76,-0.02,0.15,-0.63,-0.31,0.04,-0.38,-0.3,-0.31,-1.41287604402687,-2.49619794964152,-3.32216369663731
2018-08-24,0.52,0.09,0.74,0.33,1.13,1.07,0.54,0.39,-0.13,0.67,0.27,0.76,-1.6612022186092101,0.09306099520962001,0.27937070086361
2018-08-27,-0.01,0.7,0.5,0.26,0.36,0.51,0.4,-0.76,-0.62,0.71,-0.02,0.25,0.16776146739541,-2.4880804357016997,-0.78780808546379
2018-08-28,-0.33,-0.16,-0.09,-0.6,-0.19,0.41,-0.28,-0.4,0.22,0.56,-0.17,0.0,-3.15177849870593,-9.88915324367155,-9.143563629774459
2018-08-29,0.37,-0.34,0.42,1.26,0.4,0.5,0.32,0.43,0.02,1.32,0.05,0.57,4.71692923223963,9.56367166607488,8.86149854738378
2018-08-30,-0.67,-0.83,-0.65,-0.23,-0.3,-0.08,-0.66,-0.01,-0.34,0.86,-0.25,-0.49,-0.8841623265862699,-1.02548579520704,0.7610970393024701
2018-08-31,0.86,-0.11,0.31,0.05,0.11,0.49,0.28,-0.17,0.94,0.97,0.36,0.24,1.1834154516914002,3.22646791567007,1.12327690794193
2018-09-04,-0.05,-0.81,-0.64,-1.12,-0.31,-0.18,-0.5,0.17,0.08,-0.11,0.02,-0.3,0.6308940673935299,0.41513562357937,1.75343828407061
2018-09-05,-0.16,0.01,0.33,-1.18,0.05,-1.24,-0.26,0.9,-0.36,-0.76,-0.13,-0.41,1.35252500989,2.0282898007823498,3.2223555770759
2018-09-06,0.3,-0.62,-0.52,-3.03,-0.27,-0.62,-0.18,-0.03,-0.84,-1.48,-0.34,-0.6,1.0047792910929,4.4813515257861205,4.31330588192138
2018-09-07,-0.46,-0.45,0.1,-0.73,-0.46,0.23,0.45,-0.8,0.02,-0.24,-0.1,-0.44,-2.6654549419546,-4.0987880208103995,-1.45707942428663
2018-09-10,0.22,0.34,0.15,0.11,-0.42,0.34,0.05,0.14,0.39,-0.25,-0.04,0.19,1.5874645500039302,2.75183918095127,2.35703401049125
2018-09-11,-0.54,-0.19,-0.34,1.38,-0.23,-0.02,0.31,0.04,-0.04,0.28,-0.1,-0.01,0.26487884691894,-0.35761438150743,-0.32761578693951005
2018-09-12,0.41,-0.34,0.1,1.21,-0.35,-0.22,0.97,0.02,0.09,-0.31,-0.53,0.45,0.31696259943396,-0.31904712117678,0.49363076312922
2018-09-13,-0.08,-0.12,0.25,-0.81,0.42,0.49,0.55,0.52,-0.43,-0.21,-0.23,-0.33,-0.6944340222814,-0.67912649676502,-0.55815629641999
2018-09-14,-0.12,0.8,0.58,-0.12,0.05,0.22,0.12,-0.15,-0.06,-0.79,0.48,-0.1,-1.21889727837818,-0.58478605806674,-2.16329058182904
2018-09-17,0.38,-0.5,-0.05,-0.61,-0.03,-1.37,0.14,0.27,-0.47,-1.21,-0.53,-0.43,-9.90390259761517,-11.89550313080411,-10.85690729264425
2018-09-18,0.15,0.2,0.8,1.44,0.24,0.58,0.48,-0.13,0.44,1.22,-0.09,0.53,1.78160250037253,1.2925477797388099,2.71030535059024
2018-09-19,-0.38,0.7,-0.03,0.98,0.29,-0.73,-0.46,-1.54,-0.26,0.57,0.31,-0.33,-4.69905634153701,-6.83332141130151,-6.809352880730909
2018-09-20,1.4,1.41,0.89,0.08,1.59,1.37,0.79,0.45,0.75,1.79,0.96,1.12,-3.53155958905019,-3.8943890781092,-5.0219128717832
2018-09-21,0.04,-0.66,-0.09,0.8,0.53,-0.09,-0.56,0.54,-0.47,-0.59,0.01,-0.18,5.12528071808464,8.847863515747239,4.983134631868761
2018-09-24,-1.43,-0.93,-0.92,6.08,-0.83,-0.07,-0.59,-0.57,-0.93,0.96,-1.09,-0.17,-3.2772815856963198,-5.52928305751907,-4.20430720455611
2018-09-25,-0.09,-0.99,0.13,-0.57,-0.51,0.16,0.78,-0.84,0.2,0.55,-0.12,0.07,1.44937531932811,1.75925257776652,-0.54359573743081
2018-09-26,-0.06,-0.19,-0.91,-2.32,-0.89,-0.95,-0.81,-1.18,-0.1,-0.25,-0.88,-0.62,-0.77692965522669,0.16131545358801,-1.22816209693356
2018-09-27,-0.05,-0.42,-0.13,0.68,-0.51,0.13,0.33,0.92,-0.21,0.33,-0.21,-0.23,3.62425016932115,3.6852966214353704,1.75667011284368
2018-09-28,0.35,-0.78,-0.12,0.17,-0.42,0.09,0.48,1.3,-0.04,-0.11,0.15,0.23,0.521470775821,3.6743707882482104,2.25601513472992
2018-10-01,-0.48,-0.22,-0.51,1.62,0.24,-0.93,-0.7,-0.54,-0.84,-1.18,-0.71,0.05,0.09763547887364,-0.31395909659381,-1.8803809953465402
2018-10-02,-1.05,-0.89,-0.35,-1.07,0.34,-1.19,0.72,0.83,-1.76,-0.7,-0.43,-0.41,-0.6907581536569,-1.6598045916244901,-0.8364761147506999
2018-10-03,0.07,0.9,0.95,2.08,1.16,1.08,0.67,-0.4,0.78,1.87,1.16,0.66,-9.59992912755791,-11.67119250875626,-8.94357757815506
2018-10-04,-0.9,-1.48,-1.13,-1.97,-1.25,-1.65,0.1,0.08,-0.98,-2.16,-0.42,-1.35,1.29510280473446,1.8683309517868,0.89065396594574
2018-10-05,-0.49,-1.5,-1.21,-0.58,-1.17,-1.36,-1.5,0.88,-0.39,-1.1,-0.48,-0.78,0.17444275736505999,-3.5505336621075303,-2.83013591465958
2018-10-08,0.45,-0.01,-0.03,-0.04,1.54,-1.46,0.11,0.92,0.08,-1.6,0.45,-0.15,1.23031533820698,0.57639543279199,0.9160383975367999
2018-10-09,-0.8,-1.8,-1.31,1.34,-1.72,-0.45,-0.21,0.47,-0.34,-0.59,-0.29,-0.39,-2.4884904824625,-5.98248887289489,-5.34547342806175
2018-10-10,-2.1,-3.52,-3.06,-4.54,-3.18,-3.64,-2.22,-0.79,-2.12,-3.47,-1.52,-2.58,1.0414079159373602,2.21663762678607,3.1510853478449397
2018-10-11,-1.08,-0.6,-1.96,-2.52,-2.36,-1.07,-2.25,-2.05,-1.14,-1.1,-1.93,-1.6,-4.12026295099637,-4.52115344602734,-4.6584622262513
2018-10-12,0.6,0.12,0.01,0.78,0.29,1.69,0.38,-0.38,0.93,1.54,-1.06,0.3,5.33349820454425,3.2303843279246798,1.03064557213292
2018-10-15,0.69,-0.04,0.15,0.36,-0.25,-0.08,0.6,0.52,0.22,-0.19,0.28,0.28,2.98634998544964,4.39692526350441,2.90566724300627
2018-10-16,1.87,1.66,1.84,1.62,1.37,3.03,2.79,1.64,1.84,3.02,1.19,2.47,-0.28388781669658997,-0.27725151116254,-1.04815812959191
2018-10-17,-0.01,-0.84,-0.5,-2.07,-0.56,0.02,0.09,-0.23,-0.43,-0.34,-0.12,-0.73,3.57605378555192,4.7208935601320094,5.36763224902177
2018-10-18,-1.01,-2.51,-2.34,-1.88,-1.06,-2.11,-1.25,0.03,-1.42,-0.36,-1.32,-1.76,-1.27892391472776,-2.34607095325743,-0.18493646341842
2018-10-19,2.58,-1.05,-1.02,-1.11,-0.59,-1.63,0.18,1.07,-1.67,-1.85,-0.91,-0.87,1.04079984445806,0.6727745431485099,0.9933616200393699
2018-10-22,-0.41,-0.68,-0.06,-0.92,-0.58,0.35,0.02,-0.75,0.05,-1.54,-0.95,-0.58,0.63039057320493,1.518022897555,-1.7178132002360802
2018-10-23,0.1,-0.25,-1.52,-3.47,-1.28,-0.67,-0.57,-0.98,-0.4,-0.76,-0.65,-0.76,0.5175348399594399,-0.08431361499883,-0.51367355019628
2018-10-24,-1.22,-3.75,-3.35,-5.54,-3.05,-3.63,-4.34,0.6,-2.42,-4.54,-3.02,-2.81,2.74863528555107,3.7231147100340105,2.78116688767755
2018-10-25,0.38,1.38,1.38,2.32,1.48,1.9,1.11,-1.03,1.22,1.75,1.63,1.34,-1.21118767202974,-0.51682374121818,-2.99059848641912
2018-10-26,-1.34,-0.76,-0.76,-0.96,-1.01,-1.73,-2.31,-1.72,-1.22,-0.86,-0.53,-0.86,-0.47432023254536,-2.5427312178337,-0.7282074852363499
2018-10-29,0.63,-0.54,-0.83,-3.25,-0.96,-1.07,-0.13,0.64,-0.16,-1.93,0.8,-1.1,-6.10820342919123,-8.86502846750263,-6.16272859004666
2018-10-30,1.8,1.65,1.97,1.84,1.38,2.04,2.33,0.75,2.18,0.87,0.76,1.78,1.02306911787326,2.78391475332353,1.16640635065703
2018-10-31,-0.46,0.23,0.55,2.36,0.68,1.84,1.64,-0.97,-0.48,1.0,0.36,1.28,-2.5943303661489,-3.68271828825229,-3.3025131603482096
2018-11-01,1.93,3.56,3.03,1.15,2.86,2.36,1.23,0.4,2.17,3.98,1.05,1.88,0.14833886419449,0.9191448175345001,0.7756705871529099
2018-11-02,-0.27,0.05,0.59,-0.78,0.59,-0.11,0.24,-0.42,0.44,0.61,0.07,0.19,0.61029189717902,0.47439224755501,0.12080122512982
2018-11-05,0.58,0.15,-0.21,1.89,0.42,-0.2,0.42,1.49,0.08,-0.59,0.05,0.24,1.3307587804530099,3.1562599153821904,1.50772526781626
2018-11-06,1.05,0.04,1.11,-0.48,0.76,0.63,1.41,1.02,0.2,-0.02,0.79,0.52,6.00835668476045,6.84850127385532,8.41163983820041
2018-11-07,0.03,1.09,0.92,2.12,2.41,1.92,0.97,1.37,0.56,1.68,0.86,1.1,8.59257669095561,4.23253646096326,4.58956047892247
2018-11-08,0.12,-0.57,-0.47,-2.93,-2.09,0.0,-1.3,-0.41,0.57,0.36,0.24,-0.28,0.67940819649061,-4.08960704603578,-3.79716474530266
2018-11-09,-0.78,-2.31,-1.92,-1.25,-1.18,-1.69,-1.41,0.18,-1.9,-2.94,-1.08,-1.77,1.3035266406750101,-2.26716289467752,-2.0469217040867598
2018-11-12,-1.02,-2.18,-1.54,-3.68,-1.16,-2.72,-1.35,-0.18,-1.09,-3.36,-0.98,-1.9,-1.50973746036278,-4.02900872243675,-6.1790433754509095
2018-11-13,-0.36,0.19,-0.12,-2.89,-0.12,-0.14,-0.16,0.02,-0.24,-0.63,0.36,-0.05,0.88603488500096,2.60440619720172,1.88279862894145
2018-11-14,-0.67,-0.23,-0.66,0.06,-0.48,-0.94,-0.56,-1.1,-0.71,-2.23,-1.42,-0.58,-0.0107800703745,-0.60094622203782,-1.33923616637209
2018-11-15,0.28,-0.17,1.0,1.42,0.39,1.69,0.77,-0.22,0.31,1.82,1.24,0.75,3.94446335657814,-1.9153446734078001,-0.89804080888145
2018-11-16,0.0,-0.16,-0.25,-0.33,-0.21,-0.31,0.14,1.44,-0.64,0.6,-0.13,-0.34,9.24846981320643,6.325784505025229,2.77288984265626
2018-11-19,-1.09,-1.44,-1.8,-0.43,-1.56,-3.37,-1.84,0.34,-1.45,-2.68,-0.55,-1.22,-2.88309144941628,-1.43520276871274,0.48205568377783
2018-11-20,-1.17,-2.35,-1.91,-4.6,-2.09,-1.3,-2.43,-0.8,-2.53,-1.26,-1.4,-2.11,-2.80893655911045,-1.78966121499477,-2.1549323588930003
2018-11-21,0.94,1.45,1.05,2.03,1.23,1.58,1.75,-0.45,1.64,1.7,0.72,1.65,2.6841166837664203,1.2130493811344198,0.8257042381801101
2018-11-23,0.0,0.39,0.44,-3.11,-0.48,0.3,0.16,-0.12,0.03,0.78,0.24,-0.22,0.33240162325662004,-0.58934965300552,0.007055825441248942
2018-11-26,0.32,0.99,0.68,0.16,1.25,1.33,0.6,0.76,0.35,0.1,0.7,0.73,0.32115585112559,-0.04990419831897,-0.07957936583378
2018-11-27,-0.64,-0.94,-1.07,-1.05,-1.13,-0.92,0.63,0.08,-0.19,-1.09,-0.59,-0.53,-0.46213013933594,-2.05372477410753,-1.58810815608375
2018-11-28,1.26,3.0,2.13,1.48,1.83,2.65,1.51,0.29,1.54,2.47,1.57,2.3,-4.89017808267501,-5.0787474386802,-2.4393228959813498
2018-11-29,-0.19,-0.52,-0.27,0.24,-0.19,0.19,-0.08,-0.48,-0.15,0.39,-0.24,-0.6,-1.99898445753106,-3.02396701853295,2.44172583877211
2018-11-30,0.23,-0.06,0.32,-1.72,0.38,0.34,-0.88,1.14,-0.42,0.44,0.16,-0.01,-0.75752045234139,-1.93132854206973,-3.4984700518592002
2018-12-03,0.67,1.64,1.69,3.51,1.13,1.09,0.11,1.02,0.7,1.25,0.33,0.54,-1.75442230348682,1.36711199403287,2.39788531203553
2018-12-04,-3.07,-4.56,-4.11,-4.4,-3.98,-3.27,-3.66,-0.83,-3.64,-3.44,-4.02,-3.73,-5.401116052267381,-2.63231644795937,-2.73826684642134
2018-12-06,-0.53,-0.65,-1.14,-3.96,-1.7,-0.09,-0.16,-0.07,-0.46,-1.13,-0.51,-0.35,0.50662081969263,0.8014636974877201,1.19741480030788
2018-12-07,-1.64,-2.04,-1.95,-0.25,-1.99,-2.12,-1.25,0.35,-2.33,-1.96,-0.78,-1.85,-1.6507109888357099,-0.9397932824989399,-4.50998273115034
2018-12-10,-1.14,-1.16,-0.93,-3.39,-0.58,0.41,-1.03,0.24,-0.45,-0.23,-0.86,-0.63,-2.85796042869406,-6.502514114243279,-7.98756867317732
2018-12-11,0.1,-0.48,-0.83,-0.36,-1.09,-0.39,-0.04,0.36,-0.76,-0.37,-0.59,-0.52,-6.623905761153511,-6.20753783344175,-12.876966061868961
2018-12-12,0.84,0.72,1.27,0.62,0.96,1.29,0.18,0.2,0.51,0.69,0.75,0.86,4.16172704350952,2.51673549130782,4.466721349389561
2018-12-13,-1.24,-1.87,-1.62,-1.45,-1.0,-1.31,-1.96,0.52,-1.75,-2.21,-1.44,-1.72,-5.839016305331611,-8.59219031572705,-7.59723691836782
2018-12-14,-1.32,-0.71,-1.44,-4.19,-1.41,-1.47,-1.02,-0.45,-1.67,-1.94,-1.33,-1.14,1.79507236770115,-3.61007240089499,-5.9807870597724095
2018-12-17,-1.76,-2.13,-2.07,-2.75,-2.44,-2.98,-2.46,-3.05,-1.98,-3.72,-1.19,-1.82,0.42822613138010995,-0.78916407689044,-1.12592402070499
2018-12-18,-0.42,-0.22,0.17,-3.07,0.27,0.15,-0.4,-0.81,-0.05,-2.38,-0.65,-0.39,-0.39730110791915,-10.34984868698115,-6.849971570384331
2018-12-19,-1.33,-0.58,-2.19,-2.66,-1.21,-1.03,-1.43,-0.2,-1.26,-2.4,-1.91,-1.63,-1.5539305797755,-2.63983260096967,-1.1511335829659999
2018-12-20,-1.23,-0.75,-2.0,-3.75,-1.86,-2.2,-2.18,-0.06,-2.0,-3.75,-0.75,-1.57,1.7550830487124298,1.23040983172511,2.8194702164208802
2018-12-21,-2.6,-3.11,-1.76,-2.67,-1.15,-3.05,-3.6,-1.04,-2.39,-3.36,-1.25,-2.53,0.41546925200131,2.01228770071324,3.69886746846872
2018-12-24,-2.15,-1.98,-2.1,-3.82,-2.23,-1.13,-2.18,-4.39,-1.26,-1.47,-1.59,-1.76,3.8817740156551,9.610622913707,25.38675064641882
2018-12-26,3.09,2.77,3.57,7.16,4.48,4.15,4.09,2.1,3.9,3.38,3.17,3.35,-2.38381613889604,-6.30825547893407,-10.79317809698864
2018-12-27,0.19,0.1,0.33,-0.41,1.48,0.65,-0.15,0.64,-0.72,-0.07,-0.17,-0.08,1.28133774606904,1.69770089613632,5.15988339648065
2018-12-28,0.47,0.98,0.79,0.49,-0.27,1.13,1.73,0.28,1.12,2.56,1.29,1.09,-3.0362422230262602,-8.81516422291585,-7.1792324128620395
2018-12-31,0.07,0.67,0.41,0.58,1.25,0.78,0.83,0.62,0.73,1.06,0.59,1.12,2.85692525210587,2.78110848288872,4.97802743490372
2019-01-02,1.36,3.68,2.58,4.07,2.09,1.83,3.31,-1.5,2.33,4.78,1.32,2.26,-1.7268292976586601,-3.7606747499469897,-4.586831626843639
2019-01-03,-0.49,-1.66,-2.1,-0.46,-2.26,-2.59,-0.46,-0.11,-1.3,-1.39,-0.84,-0.99,2.48043148965404,2.1238959153563703,2.47214375655588
2019-01-04,2.73,4.05,3.93,5.29,4.23,4.03,3.88,1.76,2.96,5.19,2.74,3.78,2.8321879123101,2.1158144628543303,-0.031429356382959996
2019-01-07,1.1,2.41,2.1,3.48,2.04,2.13,1.94,-0.57,2.38,3.58,0.57,1.86,0.64330711373343,-1.1736401350996999,0.19047301952133
2019-01-08,1.31,2.32,1.42,1.0,1.11,1.54,1.66,1.49,1.13,0.89,0.85,1.17,-0.82697922527399,-1.59094182970587,-1.35697132201715
2019-01-09,0.79,1.84,1.12,3.74,0.31,1.1,-0.16,-0.31,1.1,0.75,0.55,1.49,2.64460267370039,3.7812934737467803,4.05434586510455
2019-01-10,0.06,-0.15,0.73,0.25,0.46,0.52,0.79,1.18,-0.37,0.3,-0.3,0.38,3.07408439997807,3.8150846506634,4.43273081400836
2019-01-11,0.72,0.78,0.27,-1.1,1.1,0.38,0.47,-0.46,0.94,0.14,0.1,0.75,-0.69218844793854,-2.4239479299388,-1.9992222395114299
2019-01-14,-0.36,-0.33,-0.58,-0.56,-0.64,-0.73,-1.11,-1.96,-1.01,-0.97,-0.22,-0.76,-0.97812699375247,-1.7997872613335402,-2.71430409979749
2019-01-15,1.11,0.72,-0.22,0.76,0.34,1.46,0.15,0.93,0.56,1.59,0.61,0.32,0.8505036065358,-0.38753740378296997,-0.03338772683862
2019-01-16,0.23,0.65,0.67,0.32,0.61,0.23,0.17,0.63,0.31,0.31,1.33,0.24,2.21198082504057,4.359304360016051,3.69454868633003
2019-01-17,0.71,0.31,1.07,0.5,1.76,0.58,0.51,0.68,0.79,0.46,0.31,0.83,1.10478872336912,-0.32843432150542,-1.4948771300580401
2019-01-18,0.57,1.3,1.71,2.45,1.16,1.5,0.74,0.47,1.39,0.3,0.94,1.49,-0.1740773173724,-1.7365839276156199,-1.91578211919867
2019-01-22,-0.95,-1.7,-1.8,-3.5,-1.43,-1.88,-2.08,-0.43,-1.37,-2.11,-0.99,-1.91,1.3994388040355898,-1.22243757648279,-1.2825977441104501
2019-01-23,0.45,-1.27,-0.73,-1.59,-0.43,0.0,0.64,0.84,0.22,-0.87,0.25,-0.02,-7.726926617796489,-18.68662998657101,-14.488379904593609
2019-01-24,-0.19,0.55,0.69,0.81,0.44,1.52,0.39,1.8,0.39,0.6,0.03,0.77,-3.8814478386419,-0.91076841758761,6.73799162889723
2019-01-25,0.46,1.35,1.24,1.98,1.9,1.97,0.74,-1.1,0.97,1.64,0.82,1.08,-0.95111780516222,-5.65210503885038,-3.72468486093988
2019-01-28,-0.13,-0.52,-0.8,-2.09,0.55,-0.47,-0.16,-0.66,-0.2,-1.47,0.02,-0.33,-3.7279610442295494,-8.86359702291934,-4.152558110616511
2019-01-29,-0.14,0.05,0.45,0.02,0.63,-0.69,-0.86,0.46,-0.66,0.48,-0.15,-0.25,1.202700346731,-0.51881932182252,-0.23377069539073
2019-01-30,0.51,0.75,1.01,2.67,1.04,1.42,0.21,0.66,0.33,1.65,0.46,1.28,0.45772057555697,0.0787099502689,-2.99949235099026
2019-01-31,0.66,0.72,0.71,-0.77,0.54,1.07,1.35,1.44,0.36,1.53,0.15,0.6,-0.13428756082783,-6.09552555484694,-2.44561802103266
2019-02-01,-0.09,0.51,0.23,1.12,0.47,0.71,0.27,-0.48,-0.33,0.41,0.67,0.24,0.48407910570038,-0.9375037360396099,2.41819109130794
2019-02-04,0.81,0.68,1.18,1.49,0.48,1.15,0.6,0.21,1.4,1.43,0.81,0.8,2.60572214168504,15.28547339193897,3.88615163656942
2019-02-05,0.14,-0.02,0.44,-0.93,1.06,0.43,-0.12,-0.03,0.48,-0.12,-0.1,0.52,-0.07058276520363,0.18688503949377,-1.22031231030538
2019-02-06,-0.16,-0.04,0.5,-0.95,-0.56,0.5,-0.43,-0.69,-0.36,0.31,0.15,-0.22,0.46816508884746,5.34831927692525,1.74953249562654
2019-02-07,-0.53,-1.4,-1.42,-3.58,-2.0,-1.33,-0.71,0.81,-0.74,-1.5,0.05,-1.07,-0.3976650378188,-1.1139803622288,-0.29857487642424
2019-02-08,0.45,-0.56,-0.5,-1.2,-0.07,0.57,-0.12,0.65,-0.44,-0.21,-0.19,-0.27,-3.62089084702129,-10.296979473830529,-3.1707168420980003
2019-02-11,0.52,0.68,0.67,1.71,0.58,0.35,0.3,-0.04,0.56,0.63,0.55,0.7,1.43443301556029,6.1149746574936605,18.22177837269085
2019-02-12,1.31,1.78,1.8,1.32,1.68,1.49,1.25,0.42,1.57,1.34,1.04,1.25,0.42754595153344,-0.0028631802432843574,1.30274284898399
2019-02-13,0.27,0.36,0.57,1.71,0.59,0.51,0.66,-0.13,0.65,0.45,0.49,0.58,1.8930862676956401,6.9638897577186,37.989225926402234
2019-02-14,-0.63,2.85,-0.08,1.18,-0.64,0.3,0.16,0.05,0.09,0.05,-0.57,-0.06,3.3020118505568,9.792465361976591,24.79206938874165
2019-02-15,0.75,0.65,1.87,2.51,0.99,0.92,2.34,0.86,0.96,1.59,1.56,0.85,-0.19258070910126002,-2.4754257840392198,1.66280086061558
