Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
2018-06-12,0.0040999999999999995,0.0034999999999999996,0.0001,0.0028000000000000004,-0.0026,0.0058,0.006500000000000001,0.0103,0.0032,0.0039000000000000003,-0.0037,0.0028000000000000004
2018-06-13,-0.004699999999999999,-0.003,-0.008100000000000001,-0.0003,-0.0074,0.0011,0.0021,-0.0014000000000000002,-0.0073,-0.0013,-0.0001,-0.0067
2018-06-14,0.0018,0.0002,-0.0001,-0.0088,0.002,0.0053,0.017,0.009399999999999999,0.0019,0.0051,-0.0006,0.0040999999999999995
2018-06-15,0.0083,0.0027,-0.0039000000000000003,-0.0246,-0.0014000000000000002,-0.0022,0.011200000000000002,0.0031,0.0068000000000000005,0.0043,0.0016,0.0001
2018-06-18,0.0005,0.0064,0.0034000000000000002,0.0174,0.032799999999999996,0.0036,0.0004,0.0083,0.0062,-0.0038,0.0026,0.0012
2018-06-19,-0.0011,-0.008199999999999999,-0.0098,0.0037,-0.0040999999999999995,-0.0032,-0.0003,0.0111,0.001,0.0007000000000000001,0.0029,-0.0055000000000000005
2018-06-20,0.011200000000000002,0.0077,0.0083,0.0127,-0.002,0.0069,0.0105,0.002,0.0064,0.0089,0.0027,0.0089
2018-06-21,-0.0069,-0.0154,-0.013300000000000001,-0.026600000000000002,-0.011699999999999999,-0.0124,-0.0175,-0.0003,-0.0023,-0.0181,-0.0051,-0.0052
2018-06-22,0.0052,0.0017000000000000001,0.0066,0.0332,0.0068000000000000005,-0.0046,0.0063,0.0068000000000000005,0.0015,0.0031,0.0019,0.0006
2018-06-25,-0.0038,-0.0154,-0.0088,-0.0259,-0.0105,-0.0197,-0.0097,0.0070999999999999995,-0.012,-0.021099999999999997,-0.009000000000000001,-0.0103
2018-06-26,0.0054,0.011899999999999999,0.0078000000000000005,0.0258,0.0009,0.0089,0.0106,0.003,0.006,0.0058,0.0001,0.0066
2018-06-27,0.0279,-0.0163,-0.012199999999999999,0.0817,-0.01,-0.02,-0.0126,0.0002,-0.0132,-0.031400000000000004,-0.0159,-0.015600000000000001
2018-06-28,0.0002,-0.0036,-0.0038,0.004699999999999999,0.0073,0.008199999999999999,0.0006,0.0012,-0.0048,-0.0022,0.0019,0.0028000000000000004
2018-06-29,-0.0021,0.0019,0.0034000000000000002,0.0058,-0.005,0.0070999999999999995,-0.0002,-0.0009,-0.006999999999999999,0.0034999999999999996,-0.0027,0.0021
2018-07-02,0.0005,0.0016,0.0018,0.0049,-0.0012,0.0103,-0.0029,0.0072,0.0016,0.0068000000000000005,0.0079,0.0040999999999999995
2018-07-03,0.0025,0.0001,0.0003,0.0085,0.0014000000000000002,-0.0023,0.0078000000000000005,0.005600000000000001,0.0026,0.0074,0.0013,0.0028000000000000004
2018-07-05,0.0138,0.0159,0.0097,-0.0028000000000000004,0.008100000000000001,0.013000000000000001,0.013000000000000001,0.0091,0.0085,0.0104,0.0051,0.0095
